Id-Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
335,CS335,UnusedParameters,value,visitField,PLJavaClassVisitor,org.postgresql.pljava.sqlgen,pljava-1_4_2/src/java5/pljava/org/postgresql/pljava/sqlgen/PLJavaClassVisitor.java,PLJavaClassVisitor.java,pljava,pljava-1_4_2,12/11/2010
336,CS336,UnusedParameters,type,visitTryCatchBlock,DefaultMethodVisitor,org.postgresql.pljava.sqlgen,pljava-1_4_2/src/java5/pljava/org/postgresql/pljava/sqlgen/DefaultMethodVisitor.java,DefaultMethodVisitor.java,pljava,pljava-1_4_2,12/11/2010
337,CS337,UnusedParameters,type,ownUpdatesAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-1_4_2,12/11/2010
338,CS338,UnusedParameters,statement,execute,SPIStatement,org.postgresql.pljava.jdbc,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-1_4_2,12/11/2010
339,CS339,UnusedParameters,foreignCatalog,getImportedExportedKeys,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-1_4_2,12/11/2010
340,CS340,UnusedParameters,name,visit,DefaultAnnotationVisitor,org.postgresql.pljava.sqlgen,pljava-1_4_2/src/java5/pljava/org/postgresql/pljava/sqlgen/DefaultAnnotationVisitor.java,DefaultAnnotationVisitor.java,pljava,pljava-1_4_2,12/11/2010
341,CS341,UnusedParameters,signature,visit,DefaultClassVisitor,org.postgresql.pljava.sqlgen,pljava-1_4_2/src/java5/pljava/org/postgresql/pljava/sqlgen/DefaultClassVisitor.java,DefaultClassVisitor.java,pljava,pljava-1_4_2,12/11/2010
342,AP342,ExcessiveInterLanguageCommunication,,_getOid,TupleDesc,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/TupleDesc.java,,pljava,pljava-1_4_2,12/11/2010
343,AP343,ExcessiveInterLanguageCommunication,,_getId,PgSavepoint,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/PgSavepoint.java,,pljava,pljava-1_4_2,12/11/2010
344,AP344,TooMuchClustering,,,Portal,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/Portal.java,,pljava,pljava-1_4_2,12/11/2010
345,AP345,TooMuchClustering,,,TriggerData,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/TriggerData.java,,pljava,pljava-1_4_2,12/11/2010
346,AP346,TooMuchClustering,,,ErrorData,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/ErrorData.java,,pljava,pljava-1_4_2,12/11/2010
347,AP347,TooMuchClustering,,,LargeObject,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/LargeObject.java,,pljava,pljava-1_4_2,12/11/2010
348,AP348,TooMuchScattering,,,HeapTupleHeader,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/HeapTupleHeader.java,,pljava,pljava-1_4_2,12/11/2010
349,AP349,TooMuchScattering,,,ExecutionPlan,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/ExecutionPlan.java,,pljava,pljava-1_4_2,12/11/2010
350,AP350,TooMuchScattering,,,Relation,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/Relation.java,,pljava,pljava-1_4_2,12/11/2010
351,AP351,TooMuchScattering,,,Invocation,org.postgresql.pljava.jdbc,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/jdbc/Invocation.java,,pljava,pljava-1_4_2,12/11/2010
352,AP352,TooMuchScattering,,,SingleRowReader,org.postgresql.pljava.jdbc,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/jdbc/SingleRowReader.java,,pljava,pljava-1_4_2,12/11/2010
353,AP353,TooMuchScattering,,,Tuple,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/Tuple.java,,pljava,pljava-1_4_2,12/11/2010
354,AP354,TooMuchScattering,,,SubXactListener,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/SubXactListener.java,,pljava,pljava-1_4_2,12/11/2010
355,AP355,TooMuchScattering,,,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,,pljava,pljava-1_4_2,12/11/2010
356,AP356,TooMuchScattering,,,Oid,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/Oid.java,,pljava,pljava-1_4_2,12/11/2010
357,AP357,TooMuchScattering,,,SQLInputFromChunk,org.postgresql.pljava.jdbc,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/jdbc/SQLInputFromChunk.java,,pljava,pljava-1_4_2,12/11/2010
358,AP358,TooMuchScattering,,,XactListener,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/XactListener.java,,pljava,pljava-1_4_2,12/11/2010
359,AP359,TooMuchScattering,,,JavaWrapper,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/JavaWrapper.java,,pljava,pljava-1_4_2,12/11/2010
360,AP360,TooMuchScattering,,,Session,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/Session.java,,pljava,pljava-1_4_2,12/11/2010
361,AP361,TooMuchScattering,,,TupleDesc,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/TupleDesc.java,,pljava,pljava-1_4_2,12/11/2010
362,AP362,TooMuchScattering,,,PgSavepoint,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/PgSavepoint.java,,pljava,pljava-1_4_2,12/11/2010
363,AP363,TooMuchScattering,,,SQLInputFromTuple,org.postgresql.pljava.jdbc,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/jdbc/SQLInputFromTuple.java,,pljava,pljava-1_4_2,12/11/2010
364,AP364,TooMuchScattering,,,SPI,org.postgresql.pljava.internal,pljava-1_4_2/src/java/pljava/org/postgresql/pljava/internal/SPI.java,,pljava,pljava-1_4_2,12/11/2010
